id,Date,GE,KO,GOOGL,AAPL,MSFT,AMZN,NVDA,AVGO,COST,META,NFLX,PEP,TSLA,PG,CL,XOM,IBM
8751,01-29-2007,180.55,23.88,12.31,3.05,30.6,1.84,0.5,,55.36,,3.22,64.6,,64.88,33.35,73.2,94.12
8752,01-30-2007,179.75,23.92,12.36,3.07,30.53,1.87,0.51,,55.27,,3.28,65.09,,64.59,33.71,74.39,94.91
8753,01-31-2007,179.85,23.9,12.54,3.06,30.48,1.85,0.51,,55.3,,3.26,65.24,,64.87,34.15,74.1,94.7
8754,02-01-2007,180.75,24,12.04,3.06,30.86,1.88,0.52,,56.16,,3.25,65.38,,65.34,34.06,75.08,94.56
8755,02-02-2007,180.95,24.05,12.04,3.03,30.56,1.94,0.53,,56.39,,3.26,65.04,,65.34,33.87,75.54,94.72
8756,02-05-2007,181.45,24.06,11.68,3.03,30.19,1.87,0.54,,56.01,,3.23,64.83,,65.15,33.74,75.67,95.88
8757,02-06-2007,181.15,24,11.79,3,29.61,1.86,0.56,,56.21,,3.19,64.39,,64.59,33.49,75.46,95.37
8758,02-07-2007,180.1,24.02,11.75,3.01,29.51,1.91,0.58,,56.57,,3.27,64.5,,64.48,33.5,74.79,95.08
8759,02-08-2007,178.31,23.98,11.78,3.08,29.37,1.95,0.57,,57.13,,3.39,63.31,,64.59,33.52,75.46,95.15
8760,02-09-2007,177.26,23.86,11.55,3.08,29.26,1.96,0.54,,56.62,,3.3,63.91,,64.43,33.46,75.22,94.13
8761,02-12-2007,177.81,23.93,11.46,2.97,28.98,1.94,0.56,,55.98,,3.3,63.72,,64.16,33.46,74.6,94.16
8762,02-13-2007,178.46,24.05,11.48,3.03,28.94,1.94,0.57,,55.8,,3.27,63.81,,64.71,33.78,75.45,93.88
8763,02-14-2007,181.95,24.25,11.65,3.02,29.03,1.97,0.56,,56.46,,3.23,63.35,,64.88,33.95,75.6,94.75
8764,02-15-2007,180.3,24,11.54,3.05,29.4,2.01,0.56,,57.05,,3.21,64.08,,64.99,33.96,75.34,94.48
8765,02-16-2007,178.95,24,11.75,3.04,29.46,2,0.55,,57.9,,3.27,64.62,,65.07,34.38,75.29,94.55
8766,02-20-2007,180.15,23.76,11.8,3.03,28.74,2.02,0.55,,57.8,,3.36,64.61,,64.88,34.44,74.87,94.9
8767,02-21-2007,179.15,23.78,11.9,3.07,28.83,2.08,0.54,,58.28,,3.34,65.02,,64.69,34.25,74.78,94.65
8768,02-22-2007,176.61,23.85,11.9,3.19,29.35,2.06,0.55,,58.18,,3.39,64.66,,64.71,34.18,75.08,94.08
8769,02-23-2007,175.11,23.84,11.77,3.2,29.39,2.05,0.54,,58.09,,3.36,64.58,,64.82,34.17,75.22,93.35
8770,02-26-2007,176.31,23.85,11.62,3.18,28.9,2.04,0.54,,57.47,,3.3,64.49,,64.44,34.24,75.4,92.56
8771,02-27-2007,172.92,23.74,11.22,3.17,29.07,2.04,0.52,,57.4,,3.16,62.76,,61.25,33.67,71.83,89.75
8772,02-28-2007,174.16,23.38,11.24,3,27.87,1.94,0.52,,55.4,,3.22,63.15,,63.49,33.71,71.68,88.77
8773,03-01-2007,174.61,23.21,11.21,3.02,28.17,1.96,0.51,,55.89,,3.26,63.43,,63.68,33.47,70.99,88.13
8774,03-02-2007,173.97,23.23,10.97,3.11,28.09,1.94,0.5,,56,,3.18,62.93,,63.16,33.33,70.01,86.82
8775,03-05-2007,172.37,22.95,11.02,3.05,27.76,1.88,0.48,,55.75,,3.01,62.77,,62.79,33.3,69.98,87.69
8776,03-06-2007,173.22,23.15,11.44,3.08,27.55,1.85,0.51,,55.25,,3.06,63.26,,62.94,33.3,71,89.59
8777,03-07-2007,171.27,23.47,11.39,3.15,27.83,1.93,0.49,,55.72,,3.03,62.75,,62.08,32.94,71.64,89.73
8778,03-08-2007,171.87,23.45,11.37,3.13,27.61,1.92,0.51,,56.12,,3.03,63.05,,62.31,33.12,71.85,88.83
8779,03-09-2007,171.22,23.62,11.32,3.14,27.32,1.91,0.51,,54.26,,3.01,62.88,,62.16,33.32,71.12,89.1
8780,03-12-2007,171.82,23.79,11.37,3.14,27.29,1.94,0.51,,54.34,,3.01,63.17,,62.09,33.3,70.87,89.89
8781,03-13-2007,170.07,23.98,11.08,3.21,27.44,1.94,0.48,,53.65,,2.94,62.16,,61.17,32.94,69.91,88.55
8782,03-14-2007,171.17,23.98,11.2,3.16,26.72,1.89,0.48,,52.96,,3.02,62.69,,61.36,32.67,71.02,89.56
8783,03-15-2007,172.22,23.48,11.15,3.21,27.4,1.9,0.48,,52.53,,3.02,62.99,,61.91,32.63,70.69,89.26
8784,03-16-2007,171.42,23.54,11.02,3.2,27.28,1.89,0.47,,53.19,,3,62.57,,61.61,32.55,69.86,89.07
8785,03-19-2007,172.97,23.61,11.18,3.2,27.33,1.89,0.47,,52.98,,3.05,62.84,,61.98,32.69,71.1,89.78
8786,03-20-2007,173.47,23.71,11.13,3.25,27.83,1.92,0.47,,53.24,,3.21,63.4,,62.28,32.91,72,90.26
8787,03-21-2007,177.01,23.81,11.41,3.27,27.84,1.93,0.5,,53.18,,3.29,64.18,,62.96,33.41,73.23,91.08
8788,03-22-2007,178.65,24.13,11.55,3.35,28.52,1.99,0.51,,54.34,,3.3,64.11,,63.85,33.53,74.36,90.92
8789,03-23-2007,178.7,24.13,11.55,3.36,28.27,1.97,0.5,,54.24,,3.39,64.09,,63.8,33.56,75.02,90.77
8790,03-26-2007,179.6,23.98,11.63,3.34,28.02,1.95,0.51,,54.56,,3.32,63.89,,63.9,33.47,75.47,90.74
8791,03-27-2007,178.56,24.08,11.59,3.42,28.22,1.95,0.5,,54.52,,3.37,62.95,,63.27,33.24,75.71,90.48
8792,03-28-2007,177.36,23.9,11.55,3.41,27.72,1.97,0.49,,54.13,,3.34,62.89,,63.01,33.44,75.56,90.03
8793,03-29-2007,177.36,23.81,11.52,3.33,27.64,1.97,0.48,,53.71,,3.35,63.59,,63.26,33.42,76.24,90.33
8794,03-30-2007,176.41,24.13,11.45,3.35,27.75,1.99,0.48,,53.7,,3.31,63.56,,63.16,33.4,75.45,90.03
8795,04-02-2007,176.41,24.1,11.46,3.32,27.87,1.99,0.48,,53.84,,3.35,63.56,,63.16,33.4,75.45,90.03
8796,04-03-2007,176.21,24.26,11.82,3.34,27.74,2.02,0.48,,53.91,,3.4,63.4,,62.9,33.01,76.8,91.79
8797,04-04-2007,175.16,24.73,11.78,3.38,27.87,2.06,0.48,,54.55,,3.5,63.73,,63.05,33.09,77.11,91.9
8798,04-05-2007,174.71,24.73,11.79,3.37,28.5,2.08,0.52,,54.45,,3.46,63.68,,63,33.32,77.22,92.19
8799,04-09-2007,173.52,24.8,11.71,3.38,28.55,2.08,0.51,,54.88,,3.48,62.99,,63.26,33.35,76.8,92.29
8800,04-10-2007,174.02,24.82,11.66,3.34,28.57,2.08,0.5,,54.82,,3.55,63.41,,63.21,32.99,77.57,92.14
8801,04-11-2007,174.36,25.04,11.61,3.37,28.4,2.09,0.49,,54.67,,3.51,63.21,,63.04,32.95,76.77,90.89
8802,04-12-2007,175.51,24.83,11.68,3.31,28.11,2.08,0.51,,54.03,,3.51,64.16,,63.52,33.17,77.39,91.38
8803,04-13-2007,176.51,25.15,11.66,3.29,28.54,2.11,0.51,,54.68,,3.51,64.4,,63.38,33.21,77.41,90.67
8804,04-16-2007,176.41,25.01,11.86,3.22,28.61,2.12,0.51,,54.16,,3.5,64.56,,63.73,33.1,78.17,91.87
8805,04-17-2007,175.61,25.38,11.82,3.27,28.73,2.26,0.51,,54.4,,3.42,65.8,,63.9,33.34,78.4,92.77
8806,04-18-2007,175.26,25.8,11.9,3.23,28.85,2.25,0.52,,55.6,,3.1,65.92,,63.76,33.37,78.2,90.55
8807,04-19-2007,174.61,25.68,11.79,3.23,28.6,2.25,0.53,,55.02,,3.07,66.03,,63.62,33.5,77.46,90.06
8808,04-20-2007,175.26,26.03,12.06,3.22,28.69,2.23,0.53,,55.32,,3.16,66.65,,63.8,33.65,79.76,90.34
8809,04-23-2007,173.62,26.05,11.98,3.25,29.02,2.25,0.52,,55.12,,3.1,66.59,,63.63,33.53,79.2,90.94
8810,04-24-2007,173.42,25.99,11.94,3.34,28.78,2.24,0.54,,54.88,,3.09,66.41,,63.73,33.96,78.6,94.07
8811,04-25-2007,176.66,25.9,11.95,3.33,28.79,2.24,0.55,,54.25,,3.08,66.98,,63.53,33.72,79.92,96.91
8812,04-26-2007,178.8,25.99,12.03,3.41,28.99,2.84,0.56,,54.27,,3.16,66.41,,62.99,33.28,80.55,96.38
8813,04-27-2007,183.79,26.04,11.98,3.53,29.1,3.14,0.55,,54.04,,3.17,66.29,,62.98,33.52,80.36,96.63
8814,04-30-2007,183.89,26.03,11.78,3.57,30.12,3.13,0.55,,54.46,,3.17,66.09,,64.4,33.87,79.38,97.63
8815,05-01-2007,185.09,26.1,11.73,3.56,29.94,3.07,0.55,,53.57,,3.16,66.4,,62.96,34.05,79.66,98.54
8816,05-02-2007,186.14,26.3,11.64,3.55,30.19,3.06,0.55,,53.46,,3.16,67.02,,62.37,34,79.82,97.64
8817,05-03-2007,186.29,26.4,11.83,3.59,30.61,3.06,0.56,,53.35,,3.18,67.31,,62,33.73,80.68,98.19
8818,05-04-2007,185.34,26.5,11.78,3.59,30.97,3.11,0.56,,53.14,,3.17,67.42,,62.41,34.08,80.55,98.34
8819,05-07-2007,185.79,26.61,11.68,3.6,30.56,3.16,0.55,,53.79,,3.17,67.48,,62.18,33.71,80.83,98.53
8820,05-08-2007,184.99,26.68,11.67,3.71,30.71,3.04,0.55,,54.08,,3.16,67.15,,61.75,33.75,81.38,98.66
8821,05-09-2007,185.89,26.54,11.73,3.75,30.75,3.09,0.56,,54.61,,3.16,67.17,,62.01,33.92,81.42,99.7
8822,05-10-2007,183.49,26.48,11.54,3.82,30.78,3.14,0.55,,54.94,,3.13,66.35,,61.49,33.56,79.39,99.99
8823,05-11-2007,184.44,26.23,11.67,3.83,30.58,3.05,0.59,,54.95,,3.15,66.8,,61.65,33.48,81.23,101.23
8824,05-14-2007,182.6,26,11.54,3.88,30.89,3.08,0.58,,54.97,,3.14,66.79,,61.72,33.1,81.25,100.84
8825,05-15-2007,182.8,26.09,11.45,3.91,30.97,3.09,0.57,,54.7,,3.11,67.45,,62.07,33.17,81.13,100.13
8826,05-16-2007,183.74,26.25,11.82,3.84,30.9,3.03,0.58,,54.21,,3.1,68.64,,63.32,33.76,81.45,101.12
8827,05-17-2007,182.25,26.37,11.77,3.83,31.07,3.16,0.57,,54.81,,3.12,68.49,,63.37,33.71,81.8,100.59
8828,05-18-2007,184.39,26.18,11.76,3.91,30.98,3.11,0.58,,55.58,,3.13,69.48,,63.48,33.65,83.26,103.15
8829,05-21-2007,185.09,26.33,11.77,3.93,30.83,3.17,0.59,,56.41,,3.21,69.03,,63.27,33.52,83.59,102.24
8830,05-22-2007,186.29,25.98,11.9,4,31.05,3.42,0.59,,55.77,,3.29,68.67,,63,33.48,82.77,101.92
8831,05-23-2007,187.59,25.82,11.85,4.06,30.69,3.44,0.57,,55.95,,3.31,68.69,,63.1,33.42,82.99,100.85
8832,05-24-2007,186.49,25.65,11.86,4.03,30.58,3.45,0.55,,56.02,,3.22,68.45,,62.87,33.22,82.28,99.29
8833,05-25-2007,187.39,25.83,12.09,3.95,30.17,3.47,0.56,,56.3,,3.22,68.82,,62.96,33.28,83.51,100.46
8834,05-29-2007,186.59,25.99,12.18,4.06,30.48,3.43,0.57,,56.4,,3.12,68.48,,63.65,33.42,82.62,101.16
8835,05-30-2007,188.23,26.25,12.47,4.08,30.79,3.48,0.57,,56.57,,3.15,68.57,,63.85,33.46,84,102.14
8836,05-31-2007,187.49,26.51,12.45,4.24,31.11,3.49,0.58,,56.53,,3.13,68.33,,63.55,33.48,83.17,101.82
8837,06-01-2007,186.84,26.5,12.51,4.33,30.69,3.46,0.58,,56.47,,3.08,68.7,,63.48,33.71,84.22,101.76
8838,06-04-2007,188.63,26.38,12.68,4.23,30.59,3.43,0.58,,56.29,,3.07,68.31,,63.19,33.64,84.22,101.47
8839,06-05-2007,186.59,26.24,12.97,4.33,30.72,3.52,0.6,,56.12,,3.06,67.62,,63.46,33.45,84.26,101.09
8840,06-06-2007,186.04,26.16,12.96,4.38,30.58,3.68,0.61,,55.45,,3.23,67.06,,63.19,33.21,83.62,97.82
8841,06-07-2007,183.39,26,12.88,4.42,30.29,3.61,0.6,,55.82,,3.42,66.35,,62.32,33.1,81.96,97.24
8842,06-08-2007,186.19,25.69,12.89,4.43,29.62,3.6,0.61,,55.26,,3.35,66.61,,63.07,33.35,82.68,98.45
8843,06-11-2007,186.89,25.84,12.78,4.45,30.05,3.66,0.61,,56.01,,3.13,66.04,,63.05,33.61,83.06,98.59
8844,06-12-2007,184.84,25.67,12.62,4.29,30.02,3.56,0.61,,55.7,,2.87,66.03,,62.16,33.74,82,97.75
8845,06-13-2007,187.78,25.59,12.63,4.3,29.85,3.5,0.62,,55.16,,2.77,66.39,,62.37,33.73,83.35,98.5
8846,06-14-2007,188.58,25.68,12.57,4.2,30.39,3.54,0.63,,55.97,,2.74,66.89,,62.42,33.42,84.77,99.19
8847,06-15-2007,190.18,25.9,12.65,4.24,30.52,3.6,0.66,,55.76,,2.82,66.68,,62.57,33.32,85.94,100.38
8848,06-18-2007,189.93,25.79,12.88,4.3,30.49,3.62,0.66,,56.09,,2.86,66.59,,61.77,33.19,86.36,100.61
8849,06-19-2007,196.02,25.88,12.86,4.47,30.51,3.59,0.66,,56,,2.85,65.8,,61.82,32.86,85.84,101.72
8850,06-20-2007,194.92,25.7,12.75,4.42,30.46,3.49,0.66,,56.33,,2.79,65.52,,61.94,33.2,82.82,101.25
8851,06-21-2007,193.57,25.75,12.85,4.34,30.01,3.46,0.72,,56.35,,2.86,65.88,,61.88,33.14,84.3,101.82
8852,06-22-2007,190.78,26,13.12,4.43,30.22,3.48,0.73,,57.19,,2.81,64.86,,61.03,32.64,82.52,99.76
8853,06-25-2007,190.63,25.84,13.19,4.39,29.49,3.44,0.71,,57.17,,2.8,64.65,,61.08,32.71,82.37,100.39
8854,06-26-2007,189.68,25.95,13.26,4.37,29.49,3.43,0.68,,57.2,,2.79,64.66,,61.19,32.33,81.82,100.61
8855,06-27-2007,189.88,25.88,13.16,4.27,29.52,3.37,0.69,,57.33,,2.97,65.17,,61.43,32.22,83.48,100.7
8856,06-28-2007,190.18,26.16,13.13,4.35,29.87,3.41,0.7,,58.38,,2.84,65.25,,61.36,32.68,83.6,101.2
8857,06-29-2007,190.98,26.25,13.07,4.31,29.83,3.44,0.69,,58.22,,2.77,64.85,,61.19,32.42,83.88,100.53
8858,07-02-2007,190.88,26.16,13.26,4.36,29.47,3.42,0.72,,58.52,,2.78,65.3,,61.74,32.58,84.82,100.3
8859,07-03-2007,193.07,26.26,13.36,4.33,29.74,3.48,0.72,,60.25,,2.82,65.59,,61.79,32.79,85.36,101.8
8860,07-05-2007,192.27,26.5,13.54,4.54,30.02,3.47,0.73,,60.08,,2.83,65.91,,61.67,33.03,85.16,103.21
8861,07-06-2007,191.98,26.28,13.49,4.74,29.99,3.44,0.73,,60.12,,2.91,66.22,,61.48,33.01,86.46,104.14
8862,07-09-2007,192.67,26.2,13.56,4.72,29.97,3.45,0.75,,61.44,,2.92,66.05,,61.52,33.1,87.44,104.08
8863,07-10-2007,189.08,26.47,13.58,4.65,29.87,3.6,0.76,,61.36,,2.87,65.87,,61.03,32.89,86.5,103.76
8864,07-11-2007,190.58,25.98,13.61,4.73,29.33,3.51,0.75,,60.51,,2.86,66.11,,61.56,33.45,87.29,104.21
8865,07-12-2007,194.57,26.08,13.63,4.73,29.49,3.54,0.77,,60.72,,2.87,66.94,,62.93,34.17,89.62,104.38
8866,07-13-2007,197.06,26.38,13.8,4.79,30.07,3.64,0.76,,61.74,,2.88,66.85,,62.66,34.23,90.33,103.73
8867,07-16-2007,200.16,26.69,13.82,4.92,29.82,3.76,0.78,,62.98,,2.87,66.99,,63.15,34.1,89.7,104.74
8868,07-17-2007,203.1,27.1,13.88,4.93,30.03,3.68,0.78,,61.85,,2.89,66.4,,62.68,34.03,89.09,105.8
8869,07-18-2007,201.8,26.43,13.74,4.96,30.78,3.69,0.76,,62.13,,2.87,66.13,,62.59,33.88,91.15,106.1
8870,07-19-2007,203.1,26.72,13.71,4.93,30.92,3.67,0.76,,62.42,,2.85,65.47,,62.79,34.25,92.29,110.67
8871,07-20-2007,200.16,26.71,13,5,31.51,3.67,0.75,,62.18,,2.8,64.67,,62.15,33.84,91.94,109.66
8872,07-23-2007,203.65,26.67,12.81,5.13,31.16,3.58,0.76,,61.25,,2.47,66.59,,63.34,34.34,93.44,111.16
8873,07-24-2007,200.66,26.5,12.85,5.13,31.19,3.59,0.74,,60.9,,2.3,66.26,,62.96,34.13,90.84,110.96
8874,07-25-2007,201.65,26.74,12.74,4.82,30.8,3.46,0.74,,60.15,,2.39,68.32,,62.98,34.83,92.79,112.8
8875,07-26-2007,197.21,26.5,12.7,4.9,30.71,4.31,0.74,,60.3,,2.55,66.84,,62.56,34.4,88.23,111.31
8876,07-27-2007,193.52,26.49,12.8,5.21,29.98,4.2,0.74,,59.05,,2.44,65.66,,62.82,34.23,85.59,110.44
8877,07-30-2007,195.92,26.01,12.9,5.14,29.39,4.2,0.76,,58.57,,2.48,65.9,,63.27,33.7,86.01,109.39
8878,07-31-2007,193.37,26.5,12.75,5.05,29.4,4.14,0.76,,59.48,,2.46,65.62,,61.86,33,85.13,105.69
8879,08-01-2007,194.32,26.06,12.82,4.71,28.99,3.93,0.76,,59.8,,2.45,66.43,,63.16,33.65,85.84,107.02
8880,08-02-2007,194.72,26.58,12.78,4.82,29.3,3.87,0.75,,60.12,,2.44,66.81,,63.3,33.63,85.18,108.15
8881,08-03-2007,189.88,26.83,12.58,4.87,29.52,3.99,0.71,,60.84,,2.37,66.47,,62.88,33.1,82.08,106.87
8882,08-06-2007,195.07,26.58,12.75,4.71,28.96,3.84,0.72,,60.49,,2.42,68.51,,65,33.92,83.54,108.78
8883,08-07-2007,196.96,26.98,12.9,4.83,29.54,3.95,0.73,,62.93,,2.48,69.16,,65.23,34.41,85.7,108.44
8884,08-08-2007,201.85,27.2,13.14,4.82,29.55,3.96,0.76,,64.39,,2.57,69.94,,65.16,34.18,87.9,107.91
8885,08-09-2007,194.27,27.6,12.87,4.79,30,3.89,0.77,,64.95,,2.54,68.5,,64.97,33.25,83.6,105.77
8886,08-10-2007,190.73,27.41,12.89,4.51,29.3,3.71,0.73,,63.24,,2.56,67.95,,65.39,33.48,84.51,107.59
8887,08-13-2007,190.43,27.59,12.89,4.46,28.71,3.74,0.73,,63.25,,2.48,68.08,,64.28,33.15,82.92,107.66
8888,08-14-2007,187.98,27.39,12.72,4.56,28.63,3.74,0.75,,61.78,,2.49,67.16,,63.72,32.73,83.13,107.03
8889,08-15-2007,184.09,27,12.44,4.43,28.27,3.67,0.72,,60.8,,2.49,67.34,,63.48,32.46,81.69,106.24
8890,08-16-2007,185.59,26.5,12.29,4.28,28.1,3.62,0.71,,58.49,,2.41,68.37,,64.03,32.72,80.67,104.77
8891,08-17-2007,191.83,27.25,12.5,4.18,27.81,3.64,0.75,,59.23,,2.46,69.38,,65.35,33.69,84.14,105.93
8892,08-20-2007,190.68,27.2,12.45,4.36,28.25,3.75,0.75,,58.37,,2.45,68.61,,65.01,33.3,84.53,104.32
8893,08-21-2007,191.33,27.2,12.67,4.37,28.26,3.74,0.79,,57.93,,2.47,68.45,,64.46,33.19,83.15,104.15
8894,08-22-2007,195.27,27.19,12.82,4.56,28.07,3.87,0.81,,60.28,,2.49,68.8,,64.74,33.4,83.58,105.07
8895,08-23-2007,195.17,26.94,12.8,4.73,28.22,3.93,0.8,,61.26,,2.46,67.91,,65.04,33.34,83.75,106.45
8896,08-24-2007,196.62,27,12.88,4.68,28.3,3.87,0.8,,60.85,,2.54,68.22,,65.93,33.73,85.69,108.16
8897,08-27-2007,194.57,26.99,12.83,4.83,28.81,3.96,0.82,,61.68,,2.45,68.1,,65.23,33.12,85.12,108.35
8898,08-28-2007,189.83,27,12.66,4.72,28.49,3.93,0.77,,61.03,,2.43,67.51,,64.7,32.67,83,106.98
8899,08-29-2007,193.12,26.74,12.82,4.53,27.93,3.81,0.82,,59,,2.5,68.19,,65.12,33.24,85.23,109.43
8900,08-30-2007,191.58,26.76,12.79,4.79,28.59,3.95,0.81,,61.31,,2.46,67.86,,65.01,32.97,85.4,110.2
8901,08-31-2007,193.92,26.89,12.88,4.87,28.45,3.93,0.85,,61.02,,2.5,68.03,,65.31,33.16,85.73,111.46
8902,09-04-2007,194.77,26.84,13.13,4.95,28.73,4,0.88,,61.75,,2.59,68.61,,65.45,32.95,87.23,112.89
8903,09-05-2007,193.32,27.07,13.2,5.15,28.81,4.14,0.87,,61.61,,2.56,67.94,,65.46,32.69,87.22,112.59
8904,09-06-2007,196.57,26.85,13.09,4.88,28.48,4.19,0.88,,59,,2.57,68.56,,66.11,33,87.49,112.35
8905,09-07-2007,193.32,27.25,12.98,4.82,28.91,4.31,0.84,,58.29,,2.58,67.98,,65.47,32.72,85.75,110.37
8906,09-10-2007,195.52,27.3,12.86,4.71,28.44,4.23,0.85,,57,,2.49,68.46,,65.9,33.35,84.86,110.61
8907,09-11-2007,197.06,27.41,13.03,4.88,28.48,4.17,0.86,,57.24,,2.52,69.87,,66.99,33.66,86.94,112.09
8908,09-12-2007,199.06,27.95,13.07,4.84,28.93,4.31,0.83,,58.59,,2.48,69.58,,67.31,34.08,87.65,110.8
8909,09-13-2007,202.1,27.94,13.12,4.89,28.93,4.37,0.83,,58.48,,2.48,69.88,,67.46,33.8,88.62,110.75
8910,09-14-2007,201.3,27.75,13.22,4.9,29.16,4.36,0.81,,59.95,,2.53,69.56,,67.81,34.02,88.67,109.97
8911,09-17-2007,200.46,28,13.13,4.96,29.04,4.39,0.8,,59.96,,2.63,69.8,,67.95,34.12,89.26,109.39
8912,09-18-2007,207.94,27.89,13.38,4.94,28.73,4.35,0.88,,59.51,,2.75,70.88,,68.68,34.56,91.76,111.4
8913,09-19-2007,208.39,28.2,13.67,5.03,28.93,4.44,0.86,,61.82,,2.81,71.11,,68.79,34.95,92.12,111.44
8914,09-20-2007,205.75,28.28,13.82,5.03,28.67,4.45,0.85,,61.92,,2.78,71.03,,68.98,34.95,92.09,111.62
8915,09-21-2007,205.79,28.19,14,5.01,28.42,4.48,0.86,,61.15,,2.74,71.44,,69.39,34.92,92.31,111.54
8916,09-24-2007,203.8,28.38,14.2,5.15,28.65,4.57,0.88,,60.72,,2.76,71.25,,69.8,34.84,91.73,111.04
8917,09-25-2007,205.05,28.35,14.23,5.3,29.08,4.63,0.9,,60.25,,3,71.22,,69.85,35.35,91.96,111.29
8918,09-26-2007,205.89,28.51,14.2,5.47,29.56,4.67,0.92,,59.38,,3.13,72.23,,70.51,35.81,92.37,112.04
8919,09-27-2007,206.49,28.66,14.19,5.46,29.5,4.67,0.92,,60.69,,3.05,72.62,,70.1,35.79,92.97,112.43
8920,09-28-2007,206.54,28.65,14.18,5.52,29.49,4.67,0.91,,61.12,,2.96,73.26,,70.34,35.66,92.56,112.52
8921,10-01-2007,209.64,28.74,14.56,5.48,29.46,4.66,0.94,,61.37,,3.03,74.01,,70.91,35.78,93.95,113.69
8922,10-02-2007,210.14,29,14.61,5.58,29.77,4.67,0.94,,61.81,,3.03,73.76,,70.73,36.16,92.24,113.05
8923,10-03-2007,207.29,28.96,14.6,5.66,29.7,4.62,0.9,,61.62,,3.01,73.47,,70.41,35.69,91.33,111.18
8924,10-04-2007,208.04,28.83,14.48,5.64,29.45,4.62,0.9,,61.92,,3.02,73.87,,70.83,35.86,90.92,110.5
8925,10-05-2007,208.39,28.99,14.85,5.58,29.71,4.61,0.92,,62.09,,3.14,73.74,,70.83,36.07,91.36,111.09
8926,10-08-2007,207.19,28.98,15.24,5.77,29.84,4.67,0.94,,63.27,,3.18,73.91,,70.71,36,90.68,112.49
8927,10-09-2007,209.64,28.73,15.38,6,29.84,4.79,0.92,,63.71,,3.26,73.21,,71.08,36.43,92.67,113
8928,10-10-2007,208.59,29,15.63,6,30.1,4.77,0.92,,63.31,,3.35,73.6,,71.4,36.39,93.13,113.3
8929,10-11-2007,207.54,29,15.55,5.96,30.23,4.73,0.88,,69.13,,3.27,71.77,,71.77,36.8,92.66,112.76
8930,10-12-2007,204.7,28.57,15.93,5.79,29.91,4.47,0.9,,69.24,,3.29,71.78,,71.7,37.17,93.48,112.53
8931,10-15-2007,203.65,29.12,15.5,5.97,30.17,4.62,0.91,,68,,3.42,71.35,,71,36.83,94.82,112.74
8932,10-16-2007,203.4,28.82,15.4,5.96,30.04,4.53,0.92,,66.57,,3.42,71.87,,70.82,36.65,94.74,114.24
8933,10-17-2007,204.55,29.1,15.84,6.06,30.32,4.48,0.99,,65.95,,3.47,72.11,,70.59,36.42,94.8,110.59
8934,10-18-2007,203.5,29.5,15.99,6.17,31.08,4.53,0.99,,66.52,,3.43,71.88,,70.9,36.43,95.05,109.65
8935,10-19-2007,199.76,29.73,16.12,6.2,31.16,4.49,0.93,,66.53,,3.32,70.4,,70.8,35.92,92.14,107.25
8936,10-22-2007,200.41,29.15,16.27,6.09,30.17,4.49,0.98,,65.7,,3.29,71.17,,71.06,36.4,90.91,108.29
8937,10-23-2007,201.95,29.66,16.89,6.23,30.51,4.56,0.98,,67.05,,3.71,71.53,,71.26,36.6,91.35,109.54
8938,10-24-2007,200.71,29.88,16.9,6.65,30.9,5.04,0.95,,66.19,,3.61,71.8,,71.38,36.87,92.13,107.89
8939,10-25-2007,200.36,30.15,16.71,6.64,31.25,4.44,0.87,,65.24,,3.62,71.98,,71.35,36.85,91.57,107.75
8940,10-26-2007,201.45,30.67,16.86,6.53,31.99,4.41,0.86,,64.82,,3.6,72.34,,71.75,36.98,92.21,108.63
8941,10-29-2007,202.35,30.75,16.98,6.6,35.03,4.5,0.84,,65.53,,3.77,73.7,,71.83,37.13,93.61,109.65
8942,10-30-2007,201.95,30.92,17.37,6.61,34.57,4.51,0.87,,67,,3.78,73.84,,68.95,37.63,91.14,109
8943,10-31-2007,205.35,31,17.68,6.68,35.57,4.41,0.88,,67.15,,3.78,73.72,,69.52,38.14,91.99,110.91
8944,11-01-2007,201.25,30.79,17.58,6.78,36.81,4.46,0.88,,67.26,,3.76,72.39,,68.59,37.26,88.5,108.55
8945,11-02-2007,201.21,30.61,17.78,6.69,37.06,4.38,0.92,,64.86,,3.75,72.98,,69.55,37.36,87.93,109.45
8946,11-05-2007,200.56,30.25,18.14,6.71,37.06,4.3,0.92,,65.58,,3.79,72.76,,70.18,37.69,87.66,108.32
8947,11-06-2007,200.46,30.25,18.54,6.65,36.73,4.22,0.95,,65.92,,3.89,73.49,,70.47,37.76,90.38,108.1
8948,11-07-2007,194.97,30.41,18.32,6.85,36.41,4.36,0.9,,67.29,,3.84,72.34,,69.42,37.66,87.2,106.1
8949,11-08-2007,194.67,30.15,17.35,6.65,35.52,4.35,0.85,,66.15,,3.88,73.5,,70.84,38.01,89.42,101.35
8950,11-09-2007,191.48,30.59,16.6,6.27,34.74,4.18,0.83,,66.58,,3.61,73.48,,70.42,38.26,86.85,95.76
8951,11-12-2007,190.83,30.32,15.8,5.91,33.73,3.94,0.75,,65.29,,3.5,72.57,,70.77,38.39,84.54,96.9
8952,11-13-2007,195.62,30.12,16.51,5.49,33.38,3.85,0.82,,65.73,,3.63,73.34,,71.57,38.75,86.88,100.55
8953,11-14-2007,194.62,30.65,16.04,6.07,34.46,3.99,0.8,,67.41,,3.55,74.06,,71.54,39.06,86.31,98.8
